movieId,titre,genres,annee,realisateur,acteurs,mots_cles
102,Mr. Wrong,Comedy,1996,Nick Castle,"['Ellen DeGeneres', 'Bill Pullman', 'Joan Cusack']",[]
103,Unforgettable,Mystery|Sci-Fi|Thriller,1996,John Dahl,"['Ray Liotta', 'Linda Fiorentino', 'Peter Coyote']","['obsession', 'suspicion of murder', 'seattle, washington', 'medical examiner', 'murder', 'crime scene', 'painful memories', 'death of wife', 'dangerous side effects', 'search for truth', 'experimental drug', 'murdered wife', 'neurobiology']"
104,Happy Gilmore,Comedy,1996,Dennis Dugan,"['Adam Sandler', 'Christopher McDonald', 'Julie Bowen']","['sports', 'loss of loved one', 'golf', 'taxes', 'class differences', 'prize money', 'driving range', 'rich snob', 'anger issues', 'old-age home', 'boy meets girl', 'loss of home', 'grandmother grandson relationship', 'winner takes all', 'hockey player', 'child raised by grandmother', 'putting', 'joyful', 'golf tournament', 'sports comedy', 'grandma-grandson relationship', 'repossessed home']"
105,"Bridges of Madison County, The",Drama|Romance,1995,Clint Eastwood,"['Meryl Streep', 'Clint Eastwood', 'Annie Corley']","['adultery', 'secret love', 'husband wife relationship', 'based on novel or book', ""love of one's life"", 'unsociability', 'marriage crisis', 'photographer', 'love at first sight', 'photography', 'peasant', 'mother role', 'iowa', 'bridge', 'housewife', 'love letter', 'romantic']"
106,Nobody Loves Me (Keiner liebt mich),Comedy|Drama,1994,Doris Dörrie,"['Maria Schrader', 'Pierre Sanoussi-Bliss', 'Michael von Au']","['prophecy', 'voodoo', 'single', 'falling in love', 'woman director', 'rich man', 'gay theme']"
107,Muppet Treasure Island,Adventure|Children|Comedy|Musical,1996,Brian Henson,"['Tim Curry', 'Kevin Bishop', 'Billy Connolly']","['island', 'pirate gang', 'puppet', 'treasure hunt', 'puppetry', 'pirate', 'duringcreditsstinger', 'anthropomorphic puppets', 'lighthearted']"
108,Catwalk,Documentary,1996,Robert Leacock,"['Christy Turlington', 'Azzedine Alaïa', 'Giorgio Armani']",[]
110,Braveheart,Action|Drama|War,1995,Mel Gibson,"['Mel Gibson', 'Catherine McCormack', 'Sophie Marceau']","['england', 'scotland', 'loss of loved one', 'idealism', 'based on true story', 'catholic', 'medieval', 'war', 'dramatic', 'powerful']"
111,Taxi Driver,Crime|Drama|Thriller,1976,Martin Scorsese,"['Robert De Niro', 'Jodie Foster', 'Cybill Shepherd']","['drug dealer', 'vietnam veteran', 'new york city', 'taxi', 'pornography', 'obsession', 'taxi driver', '1970s', 'pimp', 'observer', 'firearm', 'politician', 'alienation', 'junk food', 'misanthrophy', 'vigilante', 'political campaign', 'cynical', 'illegal prostitution', 'urban decay', 'character study', 'loner', 'manhattan, new york city', 'meditative', 'neo-noir', 'child prostitution', 'complex', 'new hollywood', 'dreary', 'cautionary', 'drives', 'provocative', 'antagonistic', 'audacious', 'callous']"
112,Rumble in the Bronx (Hont faan kui),Action|Adventure|Comedy|Crime,1995,唐季禮,"['Jackie Chan', '梅艷芳', 'Françoise Yip']","['new york city', 'martial arts', 'supermarket', 'diamond', 'gang war', 'disabled child', 'revenge', 'vigilante', 'organized crime', 'gang', 'fish out of water', 'wedding', 'urban setting', 'street life', 'bronx, new york city', 'duringcreditsstinger', 'frantic', 'action hero']"
113,Before and After,Drama|Mystery,1996,Barbet Schroeder,"['Meryl Streep', 'Liam Neeson', 'Edward Furlong']","['suspicion of murder', 'family drama', 'crime investigation', 'murdered teen']"
116,Anne Frank Remembered,Documentary,1995,Jon Blair,"['Kenneth Branagh', 'Glenn Close', 'Anne Frank']","['fascism', 'auschwitz-birkenau concentration camp', 'victim', 'typhus', 'interview', 'prejudice', 'burglary', 'rabbit']"
117,"Young Poisoner's Handbook, The",Crime|Drama,1995,Benjamin Ross,"[""Hugh O'Conor"", 'Antony Sher', 'Ruth Sheen']","['london, england', 'poison', 'stepmother', 'based on true story', 'murder', 'mental institution', 'serial killer', 'psychiatrist', 'social misfit', 'poisoner']"
118,If Lucy Fell,Comedy|Romance,1996,Eric Schaeffer,"['Sarah Jessica Parker', 'Eric Schaeffer', 'Ben Stiller']","['roommates', 'single', 'love', 'best friend', 'brooklyn bridge']"
119,"Steal Big, Steal Little",Comedy,1995,Andrew Davis,"['Andy Garcia', 'Alan Arkin', 'Rachel Ticotin']","['sibling relationship', 'twin brother', 'lawyer', 'estate', 'santa barbara, california']"
121,"Boys of St. Vincent, The",Drama,1992,John N. Smith,"['Henry Czerny', 'Johnny Morina', 'Brian Dooley']","['child abuse', 'orphanage', '1970s', 'based on true story', 'newfoundland and labrador', 'catholic priest', 'child sexual abuse', 'intimate', 'suspenseful', 'child rape']"
122,Boomerang,Comedy|Romance,1992,Reginald Hudlin,"['Eddie Murphy', 'Robin Givens', 'Halle Berry']","['ladykiller', 'success', ""ladies' man"", 'casanova', 'womanizer', 'african american business', 'african american romance']"
123,Chungking Express (Chung Hing sam lam),Drama|Mystery|Romance,1994,Wong Kar-wai,"['林青霞', '金城武', 'Tony Leung Chiu-Wai']","['drug smuggling', 'police', 'ex-girlfriend', 'girlfriend', 'snack bar', 'romance', 'hong kong', 'expiration date', 'flight attendant', 'cleaning', 'joyful']"
125,Flirting With Disaster,Comedy,1996,David O. Russell,"['Ben Stiller', 'Patricia Arquette', 'Téa Leoni']","['lsd', 'looking for  birth parents', 'half-brother']"
126,"NeverEnding Story III, The",Adventure|Children|Fantasy,1994,Peter MacDonald,"['Jason James Richter', 'Melody Kay', 'Jack Black']","['based on novel or book', 'flying', 'magic', 'sequel', 'dragon', ""based on children's book"", 'fantasy world']"
128,Jupiter's Wife,Documentary,1994,Michel Negroponte,['Maggie Cogan'],[]
129,Pie in the Sky,Comedy|Romance,1996,Bryan Gordon,"['Josh Charles', 'Anne Heche', 'John Goodman']","['career', 'romance', 'los angeles, california', 'first love', 'traffic']"
132,Jade,Thriller,1995,William Friedkin,"['David Caruso', 'Linda Fiorentino', 'Chazz Palminteri']","['adultery', 'call girl', 'san francisco, california', 'sexuality', 'blackmail', 'eroticism', 'investigation', 'seduction', 'murder', 'serial killer', 'prostitution', 'erotic thriller']"
135,Down Periscope,Comedy,1996,David S. Ward,"['Kelsey Grammer', 'Lauren Holly', 'Rob Schneider']","['mutiny', 'submarine', 'u.s. navy', 'misfit', 'maverick', 'hijinks', 'nemesis', 'navy lieutenant', 'comradeship', 'nuclear submarine', 'navy officer', 'comedy of errors', 'navy admiral', 'band of misfits', 'war games', 'naval command']"
137,Man of the Year,Documentary,1995,Dirk Shafer,"['Dirk Shafer', 'Mary Stein', 'Claudette Sutherland']","['mockumentary', 'male homosexuality', 'in the closet', 'found footage', 'gay theme']"
140,Up Close and Personal,Drama|Romance,1996,Jon Avnet,"['Robert Redford', 'Michelle Pfeiffer', 'Stockard Channing']","['career', 'miami, florida', 'affectation', 'reporter', 'candid', 'intimate', 'absurd', 'admiring', 'adoring', 'amused', 'informative', 'sympathetic', 'vibrant']"
141,"Birdcage, The",Comedy,1996,Mike Nichols,"['Robin Williams', 'Gene Hackman', 'Nathan Lane']","['coming out', 'florida', 'homophobia', 'drag queen', 'nightclub', 'senator', 'politician', 'based on play or musical', 'remake', 'conservative', 'cross dressing', 'gay parent', 'lgbt', 'political conflict', 'south beach', 'playing straight', 'drag club', 'audacious', 'celebratory']"
144,"Brothers McMullen, The",Comedy,1995,Edward Burns,"['Edward Burns', 'Michael McGlone', 'Connie Britton']","['love', 'best friend', 'true love', 'irish catholic', 'independent film']"
145,Bad Boys,Action|Comedy|Crime|Drama|Thriller,1995,Michael Bay,"['Will Smith', 'Martin Lawrence', 'Téa Leoni']","['miami, florida', 'mexican standoff', 'male friendship', 'witness protection', 'stripper', 'car crash', 'strip club', 'internal affairs', 'police corruption', 'gunfight', 'foot chase', 'witness to murder', 'drug lord', 'murder investigation', 'nostalgic', 'hangar', 'loose cannon', 'buddy cop', 'male camaraderie', 'narcotics detective', 'action hero', 'buddy movie', 'stolen drugs', 'awestruck']"
146,"Amazing Panda Adventure, The",Adventure|Children,1995,Christopher Cain,"['Stephen Lang', 'Ryan Slater', 'Ding Yi']","['china', 'panda', 'poacher', 'animals']"
147,"Basketball Diaries, The",Drama,1995,Scott Kalvert,"['Leonardo DiCaprio', 'Bruno Kirby', 'Lorraine Bracco']","['new york city', 'sports', 'heroin', 'addiction', 'basketball', 'friends', 'based on memoir or autobiography', 'drugs', '1960s', 'school suspension', 'gay theme', 'teenager']"
148,"Awfully Big Adventure, An",Drama,1995,Mike Newell,"['Georgina Cates', 'Hugh Grant', 'Alan Rickman']","['based on novel or book', 'england', 'liverpool, england', 'theatre company', '1940s']"
149,Amateur,Crime|Drama|Thriller,1994,Hal Hartley,"['Isabelle Huppert', 'Martin Donovan', 'Elina Löwensohn']","['memory loss', 'deadpan', 'baffled']"
150,Apollo 13,Adventure|Drama|IMAX,1995,Ron Howard,"['Tom Hanks', 'Bill Paxton', 'Kevin Bacon']","['rescue', 'florida', 'race against time', 'moon', 'nasa', 'spaceman', 'based on true story', 'houston, texas', 'survival', 'space', 'disaster', 'explosion', 'astronaut', 'hypothermia', 'apollo program', 'lunar mission', 'spacecraft accident', 'inspirational']"
151,Rob Roy,Action|Drama|Romance|War,1995,Michael Caton-Jones,"['Liam Neeson', 'Jessica Lange', 'John Hurt']","['affectation', 'biography', '18th century', 'highlands', 'violent man', 'scottish highlands', 'joyous', 'hopeful']"
152,"Addiction, The",Drama|Horror,1995,Abel Ferrara,"['Lili Taylor', 'Christopher Walken', 'Annabella Sciorra']","['new york city', 'vampire', 'philosophy', 'addiction']"
153,Batman Forever,Action|Adventure|Comedy|Crime,1995,Joel Schumacher,"['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey']","['riddle', 'superhero', 'villain', 'rose', 'based on comic', 'sequel', 'partner', 'robin', 'broken neck', 'psychologist', 'criminal', 'district attorney', 'millionaire', 'super power', 'falling down stairs', 'tied up', 'beretta', 'knocked out', 'disfigurement', 'father figure', 'good versus evil']"
154,Beauty of the Day (Belle de jour),Drama,1967,Luis Buñuel,"['Catherine Deneuve', 'Jean Sorel', 'Michel Piccoli']","['adultery', 'prostitute', 'jealousy', 'dreams', 'husband wife relationship', 'dual identity', 'double life', 'sexual frustration', 'brothel', ""women's sexual identity"", 'masochism', 'sexual exploration']"
155,Beyond Rangoon,Adventure|Drama|War,1995,John Boorman,"['Patricia Arquette', 'U Aung Ko', 'Frances McDormand']","['burma', 'rangoon', 'doctor']"
156,Blue in the Face,Comedy|Drama,1995,Wayne Wang,"['Harvey Keitel', 'Mel Gorham', 'Victor Argo']","['smoking', 'corner shop', 'cigarette', 'tobacco']"
157,Canadian Bacon,Comedy|War,1995,Michael Moore,"['John Candy', 'Alan Alda', 'Rhea Perlman']","['the white house', 'political satire', 'international relations', 'war plan red']"
158,Casper,Adventure|Children,1995,Brad Silberling,"['Malachi Pearson', 'Christina Ricci', 'Bill Pullman']","['friendship', 'afterlife', 'supernatural', 'halloween', 'bullying', 'treasure hunt', 'based on comic', 'friends', 'teenage girl', 'ghost hunting', 'super power', 'psychiatry', 'ghost', 'disorder', 'young heroes', 'imaginary', 'mischievous children', 'ghost child', 'mischief', 'unfinished business', 'hilarious']"
159,Clockers,Crime|Drama|Mystery,1995,Spike Lee,"['Harvey Keitel', 'John Turturro', 'Delroy Lindo']","['drug pusher', 'train', 'drugs', 'drug lord', 'brooklyn, new york city', 'housing project', 'inner city life']"
160,Congo,Action|Adventure|Mystery|Sci-Fi,1995,Frank Marshall,"['Laura Linney', 'Dylan Walsh', 'Ernie Hudson']","['based on novel or book', 'diamond', 'gorilla', 'congo', 'diamond mine', 'tribe', 'survival', 'ancient civilization', 'zoologist']"
161,Crimson Tide,Drama|Thriller|War,1995,Tony Scott,"['Denzel Washington', 'Gene Hackman', 'Matt Craven']","['mutiny', 'submarine', 'missile', 'embassy', 'nuclear missile', 'battle for power', 'u.s. navy', 'terrorism', 'military', 'moral dilemma', 'post cold war', 'aircraft carrier', 'chain of command', 'launch code', 'sonar', 'nuclear submarine', 'direct', 'suspenseful', 'commanding']"
162,Crumb,Documentary,1994,Terry Zwigoff,"['Robert Crumb', 'Aline Kominsky', 'Charles Crumb']","['underground', 'san francisco, california', 'obsession', 'fetish', 'artist', 'cartoon', 'nerd', 'biography', 'comic-strip artist', 'counter-culture', 'drawing', 'art', 'swinging 60s', 'ec comics', 'cartoonist', 'obsessive quest', 'obssesive', 'portrait of an artist', 'obsessive thoughts', 'brothers', 'bubble comics', 'image comics', 'biographical documentary', 'comics', 'comic-sex']"
163,Desperado,Action|Romance|Western,1995,Robert Rodriguez,"['Antonio Banderas', 'Salma Hayek Pinault', 'Joaquim de Almeida']","['gunslinger', 'showdown', 'mexico', 'ambush', 'hitman', 'guitar', 'anti terror', 'bartender', 'revenge', 'tragic hero', 'shootout', 'mariachi', 'explosion', 'brutality', 'drug lord', 'leg brace', 'concealed weapon', 'book store']"
164,Devil in a Blue Dress,Crime|Film-Noir|Mystery|Thriller,1995,Carl Franklin,"['Denzel Washington', 'Tom Sizemore', 'Jennifer Beals']","['based on novel or book', 'war veteran', 'jazz club', 'murder', 'los angeles, california', 'biting', 'private detective', 'missing person', 'framed for a crime', 'aggressive', 'neo-noir', '1940s', 'complex', 'egotistical']"
165,Die Hard: With a Vengeance,Action|Crime|Thriller,1995,John McTiernan,"['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson']","['new york city', 'taxi', 'gold', 'helicopter', 'robbery', 'police', 'bomb', 'riddle', 'detective', 'fbi', 'sequel', 'flashback', 'revenge', 'shootout', 'explosion', 'nypd', 'cargo ship', 'wild goose chase', 'simon says', 'dump truck', 'harlem, new york city', 'aqueduct', 'bomb threat', 'action hero', 'deadly game', 'federal reserve bank', 'nyc subway', 'assertive', 'excited']"
166,"Doom Generation, The",Comedy|Crime|Drama,1995,Gregg Araki,"['Rose McGowan', 'James Duval', 'Johnathon Schaech']","['friendship', 'california', 'robbery', 'nazi', 'nihilism', 'eroticism', 'blow job', 'controversy', 'punk rock', 'surrealism', 'severed head', 'drifter', 'on the road', 'threesome', 'shoplifting', 'polyamory', 'voyeur', 'shocking', 'aggressive', 'crystal meth', 'intense', 'bold']"
168,First Knight,Action|Drama|Romance,1995,Jerry Zucker,"['Sean Connery', 'Richard Gere', 'Julia Ormond']","['camelot', 'betrayal', 'knight', 'king arthur', 'love affair', 'excalibur', 'knights of the round table', 'lancelot']"
169,Free Willy 2: The Adventure Home,Adventure|Children|Drama,1995,Dwight H. Little,"['Jason James Richter', 'Michael Madsen', 'Jayne Atkinson']","['whale', 'human animal relationship', 'sequel', 'killer whale']"
170,Hackers,Action|Adventure|Crime|Thriller,1995,Iain Softley,"['Jonny Lee Miller', 'Angelina Jolie', 'Matthew Lillard']","['new york city', 'computer', 'hacker', 'computer virus', 'virtual reality', 'prank', 'internet', 'cyberpunk', 'hacking', 'secret service', 'dream sequence', 'playful', 'enthusiastic', 'informative', 'instructive']"
171,Jeffrey,Comedy|Drama,1995,Christopher Ashley,"['Steven Weber', 'Patrick Stewart', 'Michael T. Weiss']","['new york city', 'aids', 'celibacy', 'based on play or musical', 'hiv', 'priest', 'fate', 'manhattan, new york city', '1990s', 'gay friend', 'male male relationship', 'gay theme']"
172,Johnny Mnemonic,Action|Sci-Fi|Thriller,1995,Robert Longo,"['Keanu Reeves', 'Dina Meyer', 'Takeshi Kitano']","['virtual reality', 'dystopia', 'pharmaceutical industry', 'computer chip', 'courier', 'cyber', 'cyberpunk', 'cyberspace', 'based on short story']"
173,Judge Dredd,Action|Crime|Sci-Fi,1995,Danny Cannon,"['Sylvester Stallone', 'Diane Lane', 'Armand Assante']","['corruption', 'judge', 'dystopia', 'superhero', 'post-apocalyptic future', 'villain', 'trial', 'based on comic', 'cyberpunk', 'police officer', 'revenge motive', 'justice', 'based on graphic novel', 'frame up', 'law enforcement', 'framed for murder', 'gene', 'prosthetic limb', 'dna testing', 'domineering', 'futuristic city', 'action hero', 'good versus evil', 'ridiculous']"
174,Jury Duty,Comedy,1995,John Fortenberry,"['Pauly Shore', 'Tia Carrere', 'Stanley Tucci']","['stripper', 'jury', 'jury duty', 'verdict']"
175,Kids,Drama,1995,Larry Clark,"['Leo Fitzpatrick', 'Justin Pierce', 'Chloë Sevigny']","['puberty', 'first time', 'new york city', 'drug abuse', 'coming of age', 'hiv', 'juvenile delinquent', 'shoplifting', 'underage sex', 'sexually transmitted disease', 'sleeping around', 'complex', 'juvenile delinquency', 'independent film', 'banned film', 'critical', 'disgusted']"
176,Living in Oblivion,Comedy,1995,Tom DiCillo,"['Steve Buscemi', 'Catherine Keener', 'Dermot Mulroney']","['film in film', 'vomiting', '1990s', 'crying man', 'low-budget filmmaking']"
177,Lord of Illusions,Horror,1995,Clive Barker,"['Scott Bakula', ""Kevin J. O'Connor"", 'Famke Janssen']","['supernatural', 'fanatic', 'resurrection', 'occult', 'sect', 'wizard']"
178,Love & Human Remains,Comedy|Drama,1993,Denys Arcand,"['Thomas Gibson', 'Ruth Marshall', 'Cameron Bancroft']","['gay theme', 'lesbian']"
179,Mad Love,Drama|Romance,1995,Antonia Bird,"[""Chris O'Donnell"", 'Drew Barrymore', 'Matthew Lillard']","['high school', 'suicide attempt', 'affectation', 'college', 'melancholy', 'road trip', 'teen angst', 'mental institution', 'teenage love', 'mental illness', 'troubled teen', 'woman director', 'teenage romance', 'angry', 'paranoid', 'aggressive', 'candid', 'philosophical', 'absurd', 'admiring', 'adoring', 'ambiguous', 'ambivalent', 'amused', 'exuberant', 'melodramatic']"
